"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","zhiyang"
"Cmdline:","dstat -tcnm --output ../logs/1/dstat_mw1.csv",,,,"Date:","17 Oct 2018 20:39:35 UTC"

"system","total cpu usage",,,,,,"net/total",,"memory usage",,,
17-10 20:58:14,16.216,6.435,73.616,0.0,0.0,3.732,25396282.0,24687361.0,1942138880.0,18661376.0,271355904.0,12473933824.0
17-10 20:58:15,19.766,7.802,68.661,0.130,0.0,3.641,26214131.0,25462905.0,1942294528.0,18669568.0,271355904.0,12473769984.0
17-10 20:58:16,19.792,7.292,68.880,0.0,0.0,4.036,25194145.0,24465501.0,1944428544.0,18669568.0,271355904.0,12471635968.0
17-10 20:58:17,21.059,7.106,68.734,0.0,0.0,3.101,25479786.0,24841686.0,1944166400.0,18669568.0,271355904.0,12471898112.0
17-10 20:58:18,16.986,6.513,72.542,0.0,0.0,3.959,25517811.0,24803463.0,1944297472.0,18669568.0,271355904.0,12471767040.0
17-10 20:58:19,17.391,6.522,72.379,0.0,0.0,3.708,25391377.0,24702746.0,1942396928.0,18669568.0,271355904.0,12473667584.0
17-10 20:58:20,19.005,6.633,70.663,0.0,0.0,3.699,25360976.0,24644438.0,1944264704.0,18669568.0,271355904.0,12471799808.0
17-10 20:58:21,18.961,7.792,69.870,0.0,0.0,3.377,25376621.0,24707235.0,1944526848.0,18669568.0,271355904.0,12471537664.0
17-10 20:58:22,19.872,7.179,69.487,0.0,0.0,3.462,25448423.0,24751930.0,1942233088.0,18669568.0,271355904.0,12473831424.0
17-10 20:58:23,18.758,7.115,69.470,0.0,0.0,4.657,25401887.0,24662279.0,1944592384.0,18669568.0,271355904.0,12471472128.0
17-10 20:58:24,18.571,7.532,70.909,0.0,0.0,2.987,25748573.0,25082303.0,1942528000.0,18669568.0,271355904.0,12473536512.0
17-10 20:58:25,20.725,7.254,68.782,0.0,0.0,3.238,25743666.0,25111870.0,1942069248.0,18669568.0,271355904.0,12473995264.0
17-10 20:58:26,18.581,8.903,68.387,0.0,0.0,4.129,25878613.0,25073922.0,1955479552.0,18669568.0,271355904.0,12460584960.0
17-10 20:58:27,19.097,6.710,71.355,0.0,0.0,2.839,25794363.0,25109982.0,1955479552.0,18669568.0,271355904.0,12460584960.0
17-10 20:58:28,16.364,6.494,73.506,0.0,0.0,3.636,25782628.0,25065771.0,1957773312.0,18669568.0,271355904.0,12458291200.0
17-10 20:58:29,16.361,6.675,74.084,0.0,0.0,2.880,25797887.0,25107349.0,1972506624.0,18669568.0,271355904.0,12443557888.0
17-10 20:58:30,16.175,6.290,74.583,0.0,0.0,2.953,25415976.0,24701416.0,1974734848.0,18669568.0,271355904.0,12441329664.0
17-10 20:58:31,16.345,5.920,74.517,0.0,0.0,3.218,25396982.0,24716490.0,1974775808.0,18669568.0,271355904.0,12441288704.0
17-10 20:58:32,15.223,5.906,75.197,0.0,0.0,3.675,25395876.0,24704616.0,1976774656.0,18669568.0,271355904.0,12439289856.0
17-10 20:58:33,17.268,6.186,73.067,0.0,0.0,3.479,25781911.0,25077779.0,1977196544.0,18669568.0,271355904.0,12438867968.0
17-10 20:58:34,16.021,5.814,75.323,0.0,0.0,2.842,25331256.0,24605297.0,1977098240.0,18669568.0,271355904.0,12438966272.0
17-10 20:58:35,16.645,5.290,75.355,0.0,0.0,2.710,25447061.0,24791643.0,1975001088.0,18669568.0,271355904.0,12441063424.0
17-10 20:58:36,16.558,6.128,73.403,0.0,0.0,3.911,25378724.0,24645748.0,1977053184.0,18669568.0,271355904.0,12439011328.0
17-10 20:58:37,16.188,5.352,74.935,0.0,0.0,3.525,25454626.0,24783895.0,1977217024.0,18669568.0,271355904.0,12438847488.0
17-10 20:58:38,18.077,7.949,70.128,0.0,0.0,3.846,26568073.0,25836565.0,1975283712.0,18669568.0,271355904.0,12440780800.0
17-10 20:58:39,18.789,5.801,72.005,0.0,0.0,3.405,25401241.0,24692166.0,1975152640.0,18669568.0,271355904.0,12440911872.0
17-10 20:58:40,17.853,6.339,72.704,0.0,0.0,3.105,25347916.0,24618365.0,1973284864.0,18669568.0,271360000.0,12442775552.0
17-10 20:58:41,17.789,6.861,71.537,0.0,0.0,3.812,25842123.0,25144969.0,1973690368.0,18669568.0,271360000.0,12442370048.0
17-10 20:58:42,17.806,5.677,74.194,0.0,0.0,2.323,25409355.0,24746545.0,1971396608.0,18669568.0,271360000.0,12444663808.0
17-10 20:58:43,15.722,6.314,74.613,0.0,0.0,3.351,25396822.0,24660372.0,1971494912.0,18669568.0,271360000.0,12444565504.0
17-10 20:58:44,16.536,5.859,74.870,0.0,0.0,2.734,25376138.0,24725568.0,1971699712.0,18669568.0,271364096.0,12444356608.0
17-10 20:58:45,17.117,6.049,74.003,0.129,0.0,2.703,25419779.0,24702263.0,1969561600.0,18677760.0,271364096.0,12446486528.0
17-10 20:58:46,18.734,5.696,72.785,0.0,0.0,2.785,25379110.0,24696134.0,1969483776.0,18677760.0,271364096.0,12446564352.0
17-10 20:58:47,16.535,7.480,72.572,0.0,0.0,3.412,25808309.0,25093110.0,1969385472.0,18677760.0,271364096.0,12446662656.0
17-10 20:58:48,17.136,5.882,73.529,0.0,0.0,3.453,25156769.0,24413813.0,1967583232.0,18677760.0,271364096.0,12448464896.0
17-10 20:58:49,19.845,6.830,70.361,0.0,0.0,2.964,25554456.0,24885650.0,1967714304.0,18677760.0,271364096.0,12448333824.0
17-10 20:58:50,18.229,7.422,69.922,0.0,0.0,4.427,25467907.0,24776473.0,1965387776.0,18677760.0,271364096.0,12450660352.0
17-10 20:58:51,18.065,7.097,70.710,0.0,0.0,4.129,25348984.0,24627031.0,1963126784.0,18677760.0,271364096.0,12452921344.0
17-10 20:58:52,19.792,6.250,70.833,0.0,0.0,3.125,25443934.0,24767969.0,1963487232.0,18677760.0,271364096.0,12452560896.0
17-10 20:58:53,18.485,6.418,72.272,0.0,0.0,2.824,25376824.0,24651557.0,1960767488.0,18677760.0,271364096.0,12455280640.0
17-10 20:58:54,18.974,4.872,72.692,0.0,0.0,3.462,25381375.0,24707161.0,1961095168.0,18677760.0,271364096.0,12454952960.0
17-10 20:58:55,17.784,6.057,73.196,0.0,0.0,2.964,25847951.0,25177662.0,1958899712.0,18677760.0,271364096.0,12457148416.0
17-10 20:58:56,17.949,6.282,72.949,0.0,0.0,2.821,25358775.0,24654426.0,1959165952.0,18677760.0,271364096.0,12456882176.0
17-10 20:58:57,15.995,5.982,73.862,0.0,0.0,4.161,25410216.0,24681504.0,1959690240.0,18677760.0,271364096.0,12456357888.0
17-10 20:58:58,16.951,5.519,74.376,0.0,0.0,3.154,25817357.0,25177836.0,1959464960.0,18677760.0,271364096.0,12456583168.0
17-10 20:58:59,18.054,5.762,73.239,0.0,0.0,2.945,25376735.0,24699204.0,1957138432.0,18677760.0,271364096.0,12458909696.0
17-10 20:59:00,17.437,7.266,71.995,0.0,0.0,3.303,25414324.0,24687977.0,1957433344.0,18677760.0,271364096.0,12458614784.0
17-10 20:59:01,17.787,6.719,71.278,0.0,0.0,4.216,25759063.0,25046925.0,1957044224.0,18677760.0,271364096.0,12459003904.0
17-10 20:59:02,18.577,6.192,72.332,0.0,0.0,2.899,25807814.0,25126429.0,1955143680.0,18677760.0,271364096.0,12460904448.0
17-10 20:59:03,19.643,6.505,69.770,0.0,0.0,4.082,25370173.0,24645476.0,1954664448.0,18677760.0,271364096.0,12461383680.0
17-10 20:59:04,18.321,7.252,70.229,0.0,0.0,4.198,26185536.0,25471193.0,1954795520.0,18677760.0,271364096.0,12461252608.0
17-10 20:59:05,19.821,9.207,66.880,0.0,0.0,4.092,26225439.0,25480468.0,1952501760.0,18677760.0,271364096.0,12463546368.0
17-10 20:59:06,19.844,7.004,69.780,0.0,0.0,3.372,25796881.0,25105729.0,1952436224.0,18677760.0,271364096.0,12463611904.0
17-10 20:59:07,18.677,5.447,71.855,0.0,0.0,4.021,25387277.0,24699373.0,1950605312.0,18677760.0,271364096.0,12465442816.0
17-10 20:59:08,16.213,5.707,74.708,0.0,0.0,3.372,25409519.0,24721326.0,1950015488.0,18677760.0,271364096.0,12466032640.0
17-10 20:59:09,19.091,5.455,72.468,0.0,0.0,2.987,25377481.0,24637989.0,1948114944.0,18677760.0,271364096.0,12467933184.0
17-10 20:59:10,19.868,6.053,70.921,0.0,0.0,3.158,25420289.0,24772456.0,1948344320.0,18677760.0,271364096.0,12467703808.0
17-10 20:59:11,19.017,8.150,69.340,0.0,0.0,3.493,25384658.0,24614343.0,1948315648.0,18677760.0,271364096.0,12467732480.0
17-10 20:59:12,18.528,7.490,69.777,0.0,0.0,4.205,25806258.0,25119020.0,1946415104.0,18677760.0,271364096.0,12469633024.0
17-10 20:59:13,18.622,7.398,69.643,0.0,0.0,4.337,25386492.0,24741349.0,1946349568.0,18677760.0,271364096.0,12469698560.0
17-10 20:59:14,19.948,7.040,69.100,0.0,0.0,3.911,25387637.0,24706176.0,1944449024.0,18677760.0,271364096.0,12471599104.0
17-10 20:59:15,19.231,7.029,69.496,0.531,0.0,3.714,25813044.0,25060974.0,1943982080.0,18685952.0,271364096.0,12472057856.0
17-10 20:59:16,16.923,6.795,72.051,0.0,0.0,4.231,25401377.0,24759785.0,1944477696.0,18685952.0,271364096.0,12471562240.0
17-10 20:59:17,17.048,6.234,73.155,0.0,0.0,3.562,25532073.0,24820577.0,1946148864.0,18685952.0,271364096.0,12469891072.0
17-10 20:59:18,17.157,6.274,73.624,0.0,0.0,2.945,25655297.0,24955116.0,1946050560.0,18685952.0,271368192.0,12469985280.0
17-10 20:59:19,16.408,6.331,74.289,0.0,0.0,2.972,25769241.0,25128818.0,1946284032.0,18685952.0,271368192.0,12469751808.0
17-10 20:59:20,18.263,6.258,72.158,0.0,0.0,3.321,25762224.0,24999837.0,1946251264.0,18685952.0,271368192.0,12469784576.0
17-10 20:59:21,17.169,4.849,74.836,0.0,0.0,3.145,25447573.0,24788272.0,1948147712.0,18685952.0,271368192.0,12467888128.0
17-10 20:59:22,16.581,7.198,72.751,0.0,0.0,3.470,25807161.0,25077537.0,1948114944.0,18685952.0,271368192.0,12467920896.0
17-10 20:59:23,15.927,6.136,74.543,0.0,0.0,3.394,25368328.0,24700419.0,1946411008.0,18685952.0,271368192.0,12469624832.0
17-10 20:59:24,17.139,6.057,73.067,0.0,0.0,3.737,25811898.0,25119058.0,1948049408.0,18685952.0,271368192.0,12467986432.0
17-10 20:59:25,16.516,7.097,73.161,0.0,0.0,3.226,25345750.0,24674818.0,1948278784.0,18685952.0,271368192.0,12467757056.0
17-10 20:59:26,17.352,6.170,73.650,0.0,0.0,2.828,25335585.0,24609162.0,1947627520.0,18685952.0,271368192.0,12468408320.0
17-10 20:59:27,17.347,5.740,73.597,0.0,0.0,3.316,25484925.0,24812187.0,1945522176.0,18685952.0,271368192.0,12470513664.0
17-10 20:59:28,16.121,6.422,73.919,0.0,0.0,3.539,25421177.0,24704762.0,1947652096.0,18685952.0,271368192.0,12468383744.0
17-10 20:59:29,16.456,6.962,73.671,0.0,0.0,2.911,25391279.0,24716411.0,1947586560.0,18685952.0,271368192.0,12468449280.0
17-10 20:59:30,18.031,5.754,73.529,0.0,0.0,2.685,25357990.0,24656324.0,1945653248.0,18685952.0,271368192.0,12470382592.0
17-10 20:59:31,18.228,6.456,71.899,0.0,0.0,3.418,25447216.0,24758156.0,1947299840.0,18685952.0,271368192.0,12468736000.0
17-10 20:59:32,17.839,5.859,72.917,0.0,0.0,3.385,25783256.0,25093533.0,1947365376.0,18685952.0,271368192.0,12468670464.0
17-10 20:59:33,16.273,5.249,75.722,0.0,0.0,2.756,25391455.0,24692875.0,1947295744.0,18685952.0,271368192.0,12468740096.0
17-10 20:59:34,17.386,6.980,72.589,0.0,0.0,3.046,25396126.0,24705237.0,1949491200.0,18685952.0,271368192.0,12466544640.0
17-10 20:59:35,16.342,5.577,75.097,0.0,0.0,2.983,25396008.0,24688391.0,1949487104.0,18685952.0,271372288.0,12466544640.0
17-10 20:59:36,17.535,6.353,72.808,0.0,0.0,3.304,25402842.0,24727396.0,1947648000.0,18685952.0,271372288.0,12468383744.0
17-10 20:59:37,17.048,6.616,72.901,0.0,0.0,3.435,25402111.0,24681741.0,1949777920.0,18685952.0,271372288.0,12466253824.0
17-10 20:59:38,15.979,6.572,74.098,0.0,0.0,3.351,25404854.0,24717308.0,1949876224.0,18685952.0,271372288.0,12466155520.0
17-10 20:59:39,17.286,6.018,72.727,0.0,0.0,3.969,25755784.0,25108408.0,1949712384.0,18685952.0,271372288.0,12466319360.0
17-10 20:59:40,17.032,6.194,73.419,0.0,0.0,3.355,25440624.0,24670696.0,1949483008.0,18685952.0,271372288.0,12466548736.0
17-10 20:59:41,17.848,7.089,72.532,0.0,0.0,2.532,25364960.0,24701214.0,1949319168.0,18685952.0,271372288.0,12466712576.0
17-10 20:59:42,17.414,5.541,74.670,0.0,0.0,2.375,25417589.0,24747190.0,1949515776.0,18685952.0,271372288.0,12466515968.0
17-10 20:59:43,16.969,6.477,73.446,0.0,0.0,3.109,25369125.0,24715150.0,1949417472.0,18685952.0,271372288.0,12466614272.0
17-10 20:59:44,16.387,6.452,74.323,0.0,0.0,2.839,25435956.0,24720233.0,1947418624.0,18685952.0,271372288.0,12468613120.0
17-10 20:59:45,16.062,6.606,73.964,0.0,0.0,3.368,25374545.0,24697266.0,1949384704.0,18685952.0,271372288.0,12466647040.0
17-10 20:59:46,18.275,6.950,70.914,0.257,0.0,3.604,25392090.0,24757160.0,1947291648.0,18694144.0,271372288.0,12468731904.0
17-10 20:59:47,16.838,6.555,73.779,0.0,0.0,2.828,25045458.0,24373111.0,1949487104.0,18694144.0,271372288.0,12466536448.0
17-10 20:59:48,15.933,6.995,73.446,0.0,0.0,3.627,26179842.0,25418907.0,1947357184.0,18694144.0,271372288.0,12468666368.0
17-10 20:59:49,17.654,6.557,72.509,0.0,0.0,3.279,25779908.0,25123126.0,1949290496.0,18694144.0,271372288.0,12466733056.0
17-10 20:59:50,18.646,6.258,73.052,0.0,0.0,2.043,25343101.0,24680470.0,1947455488.0,18694144.0,271372288.0,12468568064.0
17-10 20:59:51,16.732,5.882,73.987,0.0,0.0,3.399,25391104.0,24712289.0,1948995584.0,18694144.0,271372288.0,12467027968.0
17-10 20:59:52,20.026,6.888,70.026,0.0,0.0,3.061,25776654.0,25084567.0,1949319168.0,18694144.0,271376384.0,12466700288.0
17-10 20:59:53,17.632,6.435,72.587,0.0,0.0,3.346,25436061.0,24721363.0,1949253632.0,18694144.0,271376384.0,12466765824.0
17-10 20:59:54,17.414,7.042,72.343,0.0,0.0,3.201,25414146.0,24684914.0,1947451392.0,18694144.0,271376384.0,12468568064.0
17-10 20:59:55,16.688,6.389,74.185,0.0,0.0,2.738,25653866.0,24975246.0,1949745152.0,18694144.0,271376384.0,12466274304.0
17-10 20:59:56,15.803,6.477,74.741,0.0,0.0,2.979,25520612.0,24873386.0,1949757440.0,18694144.0,271376384.0,12466262016.0
17-10 20:59:57,15.464,5.928,75.129,0.0,0.0,3.479,25408629.0,24733378.0,1947287552.0,18694144.0,271376384.0,12468731904.0
17-10 20:59:58,17.010,6.057,74.356,0.0,0.0,2.577,25420161.0,24717254.0,1947320320.0,18694144.0,271376384.0,12468699136.0
17-10 20:59:59,16.624,5.882,74.169,0.0,0.0,3.325,25376722.0,24652379.0,1949614080.0,18694144.0,271376384.0,12466405376.0
17-10 21:00:00,17.110,6.717,73.004,0.0,0.0,3.169,25306097.0,24625137.0,1949835264.0,18694144.0,271376384.0,12466184192.0
17-10 21:00:01,15.948,5.882,75.556,0.0,0.0,2.614,25399218.0,24727344.0,1947525120.0,18694144.0,271376384.0,12468494336.0
17-10 21:00:02,16.078,6.144,75.033,0.0,0.0,2.745,25445034.0,24772046.0,1947672576.0,18694144.0,271376384.0,12468346880.0
17-10 21:00:03,16.410,6.154,74.231,0.0,0.0,3.205,25428739.0,24768076.0,1949573120.0,18694144.0,271376384.0,12466446336.0
17-10 21:00:04,15.345,6.905,74.297,0.0,0.0,3.453,25381480.0,24691717.0,1947803648.0,18694144.0,271376384.0,12468215808.0
17-10 21:00:05,18.135,5.747,73.180,0.0,0.0,2.937,25393809.0,24677876.0,1949638656.0,18694144.0,271376384.0,12466380800.0
17-10 21:00:06,16.709,7.270,73.087,0.0,0.0,2.934,25340181.0,24753839.0,1949863936.0,18694144.0,271376384.0,12466155520.0
17-10 21:00:07,15.415,6.456,74.045,0.0,0.0,4.084,25398003.0,24558137.0,1949376512.0,18694144.0,271376384.0,12466642944.0
17-10 21:00:08,17.880,7.024,72.158,0.0,0.0,2.937,25392931.0,24770712.0,1949736960.0,18694144.0,271376384.0,12466282496.0
17-10 21:00:09,15.613,6.194,74.839,0.0,0.0,3.355,25454019.0,24782415.0,1947574272.0,18694144.0,271376384.0,12468445184.0
17-10 21:00:10,16.558,5.867,74.837,0.0,0.0,2.738,25314410.0,24568842.0,1949671424.0,18694144.0,271376384.0,12466348032.0
17-10 21:00:11,16.645,6.146,74.008,0.0,0.0,3.201,25913427.0,25288788.0,1949929472.0,18694144.0,271376384.0,12466089984.0
17-10 21:00:12,16.558,6.128,74.707,0.0,0.0,2.608,25380405.0,24671184.0,1947459584.0,18694144.0,271376384.0,12468559872.0
17-10 21:00:13,14.954,6.502,75.293,0.0,0.0,3.251,25388817.0,24701892.0,1949360128.0,18694144.0,271376384.0,12466659328.0
17-10 21:00:14,17.364,6.717,73.384,0.0,0.0,2.535,25376165.0,24693952.0,1947492352.0,18694144.0,271376384.0,12468527104.0
17-10 21:00:15,15.645,5.867,74.837,0.0,0.0,3.651,25407099.0,24737603.0,1949523968.0,18694144.0,271376384.0,12466495488.0
17-10 21:00:16,16.581,6.684,73.136,0.0,0.0,3.599,25392241.0,24704693.0,1949704192.0,18694144.0,271376384.0,12466315264.0
17-10 21:00:17,17.016,6.414,73.168,0.131,0.0,3.272,25399049.0,24686705.0,1949478912.0,18702336.0,271376384.0,12466532352.0
17-10 21:00:18,16.041,5.951,75.032,0.0,0.0,2.975,25408511.0,24722062.0,1949511680.0,18702336.0,271376384.0,12466499584.0
17-10 21:00:19,15.755,5.599,75.391,0.0,0.0,3.255,25422937.0,24732367.0,1949741056.0,18702336.0,271376384.0,12466270208.0
17-10 21:00:20,17.452,6.242,73.758,0.0,0.0,2.548,25325548.0,24636312.0,1947643904.0,18702336.0,271376384.0,12468367360.0
17-10 21:00:21,16.108,6.701,73.582,0.0,0.0,3.608,25395910.0,24732847.0,1949544448.0,18702336.0,271376384.0,12466466816.0
17-10 21:00:22,16.406,7.682,73.438,0.0,0.0,2.474,25437419.0,24780556.0,1949667328.0,18702336.0,271376384.0,12466343936.0
17-10 21:00:23,17.083,5.913,75.164,0.0,0.0,1.840,25404657.0,24716903.0,1947570176.0,18702336.0,271376384.0,12468441088.0
17-10 21:00:24,17.939,6.489,72.646,0.0,0.0,2.926,25793785.0,25106497.0,1949765632.0,18702336.0,271376384.0,12466245632.0
17-10 21:00:25,18.499,5.692,72.445,0.0,0.0,3.364,25415063.0,24660227.0,1949892608.0,18702336.0,271380480.0,12466114560.0
17-10 21:00:26,17.369,5.619,73.946,0.0,0.0,3.065,25396712.0,24769862.0,1947824128.0,18702336.0,271380480.0,12468183040.0
17-10 21:00:27,18.407,6.005,72.977,0.0,0.0,2.611,25389865.0,24695716.0,1949818880.0,18702336.0,271380480.0,12466188288.0
17-10 21:00:28,15.345,5.982,75.553,0.0,0.0,3.121,25388135.0,24702563.0,1949982720.0,18702336.0,271380480.0,12466024448.0
17-10 21:00:29,16.216,6.178,74.775,0.0,0.0,2.831,25369525.0,24700799.0,1947721728.0,18702336.0,271380480.0,12468285440.0
17-10 21:00:30,17.997,6.464,72.497,0.0,0.0,3.042,25431243.0,24714593.0,1950011392.0,18702336.0,271384576.0,12465991680.0
17-10 21:00:31,18.275,5.405,73.359,0.0,0.0,2.960,25400714.0,24689251.0,1947553792.0,18702336.0,271384576.0,12468449280.0
17-10 21:00:32,17.425,5.982,73.212,0.0,0.0,3.381,25391976.0,24760899.0,1950068736.0,18702336.0,271384576.0,12465934336.0
17-10 21:00:33,16.837,6.760,73.214,0.0,0.0,3.189,25349733.0,24658799.0,1950068736.0,18702336.0,271384576.0,12465934336.0
17-10 21:00:34,16.037,5.476,74.316,0.0,0.0,4.172,25380804.0,24715413.0,1947873280.0,18702336.0,271384576.0,12468129792.0
17-10 21:00:35,16.732,6.615,74.189,0.0,0.0,2.464,25393981.0,24619396.0,1950068736.0,18702336.0,271384576.0,12465934336.0
17-10 21:00:36,18.194,6.452,72.258,0.0,0.0,3.097,25859580.0,25212088.0,1950101504.0,18702336.0,271384576.0,12465901568.0
17-10 21:00:37,17.419,6.839,72.258,0.0,0.0,3.484,25409848.0,24711664.0,1996771328.0,18702336.0,271384576.0,12419231744.0
17-10 21:00:38,17.945,5.462,73.602,0.0,0.0,2.991,25771408.0,25050282.0,2008686592.0,18702336.0,271384576.0,12407316480.0
17-10 21:00:39,14.980,6.176,75.690,0.0,0.0,3.154,25397139.0,24772692.0,2086055936.0,18702336.0,271384576.0,12329947136.0
17-10 21:00:40,16.092,6.130,74.330,0.0,0.0,3.448,25424176.0,24690413.0,2086318080.0,18702336.0,271384576.0,12329684992.0
17-10 21:00:41,17.815,6.112,73.082,0.0,0.0,2.991,25346218.0,24668935.0,2086285312.0,18702336.0,271384576.0,12329717760.0
17-10 21:00:42,19.221,6.234,70.649,0.0,0.0,3.896,25436026.0,24729379.0,2087186432.0,18702336.0,271384576.0,12328816640.0
17-10 21:00:43,17.095,7.455,70.694,0.0,0.0,4.756,25405504.0,24753701.0,2086891520.0,18702336.0,271384576.0,12329111552.0
17-10 21:00:44,18.766,6.427,71.594,0.0,0.0,3.213,25351528.0,24664791.0,2087153664.0,18702336.0,271384576.0,12328849408.0
17-10 21:00:45,17.834,5.812,73.580,0.0,0.0,2.774,25456968.0,24744173.0,2084859904.0,18702336.0,271384576.0,12331143168.0
17-10 21:00:46,17.098,6.736,71.891,0.0,0.0,4.275,25761018.0,25077724.0,2084794368.0,18702336.0,271384576.0,12331208704.0
17-10 21:00:47,19.401,7.161,70.052,0.0,0.0,3.385,25827853.0,25145963.0,2085175296.0,18702336.0,271384576.0,12330827776.0
17-10 21:00:48,17.761,6.564,72.587,0.129,0.0,2.960,25386387.0,24681619.0,2082938880.0,18710528.0,271384576.0,12333056000.0
17-10 21:00:49,17.535,5.718,73.443,0.0,0.0,3.304,25785390.0,25086299.0,2082873344.0,18710528.0,271384576.0,12333121536.0
17-10 21:00:50,19.689,6.606,70.855,0.0,0.0,2.850,25766805.0,25098034.0,2083168256.0,18710528.0,271384576.0,12332826624.0
17-10 21:00:51,19.196,6.226,71.077,0.0,0.0,3.502,25422674.0,24741433.0,2080743424.0,18710528.0,271384576.0,12335251456.0
17-10 21:00:52,18.480,6.946,71.166,0.0,0.0,3.408,25776262.0,25066931.0,2081390592.0,18710528.0,271384576.0,12334604288.0
17-10 21:00:53,19.897,6.804,69.833,0.0,0.0,3.466,25352594.0,24675282.0,2078998528.0,18710528.0,271384576.0,12336996352.0
17-10 21:00:54,16.818,6.339,73.092,0.0,0.0,3.752,25417874.0,24691926.0,2079096832.0,18710528.0,271384576.0,12336898048.0
17-10 21:00:55,16.885,6.152,72.906,0.0,0.0,4.058,25808423.0,25133393.0,2077163520.0,18710528.0,271384576.0,12338831360.0
17-10 21:00:56,16.237,5.541,74.613,0.0,0.0,3.608,25396864.0,24718071.0,2076704768.0,18710528.0,271384576.0,12339290112.0
17-10 21:00:57,16.428,6.128,74.576,0.0,0.0,2.868,25419334.0,24748148.0,2075648000.0,18710528.0,271384576.0,12340346880.0
17-10 21:00:58,17.639,5.058,73.541,0.0,0.0,3.761,26155073.0,25446701.0,2073387008.0,18710528.0,271384576.0,12342607872.0
17-10 21:00:59,16.603,6.258,73.691,0.0,0.0,3.448,25436519.0,24711683.0,2073317376.0,18710528.0,271388672.0,12342673408.0
17-10 21:01:00,17.548,6.581,72.129,0.0,0.0,3.742,25715108.0,25036886.0,2073415680.0,18710528.0,271388672.0,12342575104.0
17-10 21:01:01,16.838,6.555,73.136,0.0,0.0,3.470,25400446.0,24691508.0,2070564864.0,18710528.0,271388672.0,12345425920.0
17-10 21:01:02,18.344,5.860,72.484,0.0,0.0,3.312,25438342.0,24767299.0,2070761472.0,18710528.0,271388672.0,12345229312.0
17-10 21:01:03,18.182,5.122,72.599,0.0,0.0,4.097,26162707.0,25435937.0,2068598784.0,18710528.0,271388672.0,12347392000.0
17-10 21:01:04,16.516,6.968,73.161,0.0,0.0,3.355,25427480.0,24752573.0,2066567168.0,18710528.0,271388672.0,12349423616.0
17-10 21:01:05,17.313,6.072,73.514,0.0,0.0,3.101,25571498.0,24825599.0,2066763776.0,18710528.0,271388672.0,12349227008.0
17-10 21:01:06,16.451,5.052,74.870,0.0,0.0,3.627,25572987.0,24931920.0,2064207872.0,18710528.0,271388672.0,12351782912.0
17-10 21:01:07,15.515,7.040,74.185,0.0,0.0,3.259,25410837.0,24739899.0,2064470016.0,18710528.0,271388672.0,12351520768.0
17-10 21:01:08,17.922,6.234,72.078,0.0,0.0,3.766,26223329.0,25547453.0,2062340096.0,18710528.0,271388672.0,12353650688.0
17-10 21:01:09,16.645,6.242,73.342,0.0,0.0,3.771,25785533.0,25027086.0,2062340096.0,18710528.0,271388672.0,12353650688.0
17-10 21:01:10,16.472,5.966,74.189,0.0,0.0,3.372,25378731.0,24694722.0,2062372864.0,18710528.0,271388672.0,12353617920.0
17-10 21:01:11,17.532,6.104,72.987,0.0,0.0,3.377,25361812.0,24703393.0,2060308480.0,18710528.0,271388672.0,12355682304.0
17-10 21:01:12,17.685,6.502,72.952,0.0,0.0,2.861,25374797.0,24676816.0,2060537856.0,18710528.0,271388672.0,12355452928.0
17-10 21:01:13,18.123,5.867,73.012,0.0,0.0,2.999,25667525.0,25002292.0,2058211328.0,18710528.0,271388672.0,12357779456.0
17-10 21:01:14,15.990,6.029,74.574,0.0,0.0,3.408,26010195.0,25276224.0,2058276864.0,18710528.0,271388672.0,12357713920.0
