"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","zhiyang"
"Cmdline:","dstat -tcnm --output ../logs/1/dstat_client1.csv",,,,"Date:","17 Oct 2018 23:20:40 UTC"

"system","total cpu usage",,,,,,"net/total",,"memory usage",,,
17-10 23:37:35,9.948,16.230,58.639,5.236,0.0,9.948,31912301.0,1105293.0,295006208.0,15179776.0,195047424.0,3103834112.0
17-10 23:37:36,10.215,16.129,66.667,0.0,0.0,6.989,30370185.0,1050323.0,295059456.0,15179776.0,195051520.0,3103776768.0
17-10 23:37:37,9.948,15.183,65.969,0.0,0.0,8.901,29488769.0,1026994.0,295124992.0,15179776.0,195051520.0,3103711232.0
17-10 23:37:38,11.230,13.904,67.914,0.0,0.0,6.952,31103926.0,1077123.0,295092224.0,15179776.0,195051520.0,3103744000.0
17-10 23:37:39,9.845,19.171,63.212,0.0,0.0,7.772,31276115.0,1082376.0,295211008.0,15179776.0,195051520.0,3103625216.0
17-10 23:37:40,10.106,15.957,65.426,0.0,0.0,8.511,31180747.0,1085003.0,295112704.0,15179776.0,195051520.0,3103723520.0
17-10 23:37:41,9.231,19.487,64.103,0.0,0.0,7.179,31495387.0,1089955.0,295211008.0,15179776.0,195051520.0,3103625216.0
17-10 23:37:42,5.699,18.653,66.839,0.0,0.0,8.808,30577734.0,1059557.0,295194624.0,15179776.0,195051520.0,3103641600.0
17-10 23:37:43,10.938,17.708,62.500,0.0,0.0,8.854,31080821.0,1078460.0,295186432.0,15179776.0,195051520.0,3103649792.0
17-10 23:37:44,11.230,14.439,66.845,0.0,0.0,7.487,30389311.0,1055459.0,295354368.0,15179776.0,195051520.0,3103481856.0
17-10 23:37:45,10.256,17.949,64.615,0.0,0.0,7.179,30901113.0,1067823.0,298369024.0,15179776.0,195051520.0,3100467200.0
17-10 23:37:46,13.089,15.707,63.874,0.0,0.0,7.330,31329496.0,1087321.0,298237952.0,15179776.0,195051520.0,3100598272.0
17-10 23:37:47,10.106,17.553,62.766,0.0,0.0,9.574,31910980.0,1108557.0,298381312.0,15179776.0,195055616.0,3100450816.0
17-10 23:37:48,9.140,17.204,66.129,0.0,0.0,7.527,31352612.0,1086472.0,298389504.0,15179776.0,195055616.0,3100442624.0
17-10 23:37:49,8.808,19.689,64.767,0.0,0.0,6.736,30634172.0,1059991.0,298688512.0,15179776.0,195055616.0,3100143616.0
17-10 23:37:50,10.309,18.041,62.371,0.0,0.0,9.278,32486639.0,1126804.0,298811392.0,15179776.0,195055616.0,3100020736.0
17-10 23:37:51,9.474,14.737,65.789,0.0,0.0,10.0,31210964.0,1083176.0,298745856.0,15179776.0,195055616.0,3100086272.0
17-10 23:37:52,10.714,19.388,61.224,0.0,0.0,8.673,31064058.0,1076992.0,298696704.0,15179776.0,195055616.0,3100135424.0
17-10 23:37:53,12.105,16.842,61.053,0.0,0.0,10.0,31612801.0,1092239.0,298991616.0,15179776.0,195055616.0,3099840512.0
17-10 23:37:54,10.606,19.192,64.141,0.0,0.0,6.061,29975104.0,1044839.0,298774528.0,15179776.0,195059712.0,3100053504.0
17-10 23:37:55,10.363,20.207,61.140,0.0,0.0,8.290,31204057.0,1080991.0,298708992.0,15179776.0,195059712.0,3100119040.0
17-10 23:37:56,12.500,18.500,59.500,0.0,0.0,9.500,31424505.0,1092856.0,298868736.0,15179776.0,195063808.0,3099955200.0
17-10 23:37:57,6.878,17.460,65.079,0.0,0.0,10.582,32145949.0,1112529.0,298778624.0,15179776.0,195063808.0,3100045312.0
17-10 23:37:58,9.137,16.751,65.482,0.0,0.0,8.629,29856509.0,1035187.0,298795008.0,15179776.0,195063808.0,3100028928.0
17-10 23:37:59,11.111,22.222,60.317,0.0,0.0,6.349,31092870.0,1081544.0,298708992.0,15179776.0,195063808.0,3100114944.0
17-10 23:38:00,11.053,16.842,64.737,0.0,0.0,7.368,31606586.0,1094645.0,298618880.0,15179776.0,195063808.0,3100205056.0
17-10 23:38:01,9.043,13.830,69.681,0.0,0.0,7.447,30586388.0,1059429.0,298594304.0,15179776.0,195063808.0,3100229632.0
17-10 23:38:02,8.901,19.895,62.827,0.0,0.0,8.377,30682673.0,1065221.0,298651648.0,15179776.0,195063808.0,3100172288.0
17-10 23:38:03,11.224,19.388,62.245,0.0,0.0,7.143,31610874.0,1094588.0,298659840.0,15179776.0,195063808.0,3100164096.0
17-10 23:38:04,8.791,15.385,69.231,0.0,0.0,6.593,30368766.0,1053706.0,298459136.0,15179776.0,195063808.0,3100364800.0
17-10 23:38:05,8.421,17.895,65.263,0.0,0.0,8.421,31700322.0,1101614.0,298541056.0,15179776.0,195063808.0,3100282880.0
17-10 23:38:06,12.245,16.327,62.755,0.510,0.0,8.163,31708826.0,1097434.0,298442752.0,15187968.0,195063808.0,3100372992.0
17-10 23:38:07,10.204,14.286,65.816,0.0,0.0,9.694,30354270.0,1051561.0,298426368.0,15187968.0,195063808.0,3100389376.0
17-10 23:38:08,10.526,18.421,64.211,0.0,0.0,6.842,30339777.0,1052992.0,298573824.0,15187968.0,195063808.0,3100241920.0
17-10 23:38:09,10.769,16.923,63.590,0.0,0.0,8.718,31377194.0,1085763.0,298790912.0,15187968.0,195063808.0,3100024832.0
17-10 23:38:10,8.511,19.149,65.426,0.0,0.0,6.915,30953084.0,1075926.0,298758144.0,15187968.0,195063808.0,3100057600.0
17-10 23:38:11,10.769,16.410,65.128,0.0,0.0,7.692,30308126.0,1053871.0,298913792.0,15187968.0,195063808.0,3099901952.0
17-10 23:38:12,9.140,14.516,69.355,0.0,0.0,6.989,30202747.0,1045052.0,298823680.0,15187968.0,195063808.0,3099992064.0
17-10 23:38:13,10.215,15.591,66.129,0.0,0.0,8.065,31681514.0,1098251.0,298856448.0,15187968.0,195063808.0,3099959296.0
17-10 23:38:14,13.131,15.657,64.646,0.0,0.0,6.566,31091139.0,1079603.0,298823680.0,15187968.0,195063808.0,3099992064.0
17-10 23:38:15,11.053,14.737,65.789,0.0,0.0,8.421,30489925.0,1057492.0,298622976.0,15187968.0,195067904.0,3100188672.0
17-10 23:38:16,9.231,16.410,64.615,0.0,0.0,9.744,30847623.0,1068405.0,298696704.0,15187968.0,195067904.0,3100114944.0
17-10 23:38:17,10.256,16.923,63.590,0.0,0.0,9.231,30290350.0,1052139.0,298590208.0,15187968.0,195067904.0,3100221440.0
17-10 23:38:18,7.447,14.894,68.617,0.0,0.0,9.043,30537584.0,1058342.0,298631168.0,15187968.0,195067904.0,3100180480.0
17-10 23:38:19,9.645,18.274,63.452,0.0,0.0,8.629,30769706.0,1066162.0,298622976.0,15187968.0,195067904.0,3100188672.0
17-10 23:38:20,9.326,19.689,63.731,0.0,0.0,7.254,30657292.0,1065930.0,298926080.0,15187968.0,195067904.0,3099885568.0
17-10 23:38:21,8.556,17.112,66.310,0.0,0.0,8.021,32006096.0,1108331.0,298844160.0,15187968.0,195067904.0,3099967488.0
17-10 23:38:22,8.205,19.487,63.077,0.0,0.0,9.231,30400157.0,1057888.0,298987520.0,15187968.0,195067904.0,3099824128.0
17-10 23:38:23,11.230,16.043,63.102,0.0,0.0,9.626,31993185.0,1107558.0,299118592.0,15187968.0,195067904.0,3099693056.0
17-10 23:38:24,8.901,17.801,66.492,0.0,0.0,6.806,30752424.0,1070290.0,299044864.0,15187968.0,195067904.0,3099766784.0
17-10 23:38:25,9.783,15.217,65.217,0.0,0.0,9.783,31186598.0,1078634.0,299732992.0,15187968.0,195067904.0,3099078656.0
17-10 23:38:26,10.526,14.737,65.789,0.0,0.0,8.947,31052200.0,1080422.0,299933696.0,15187968.0,195067904.0,3098877952.0
17-10 23:38:27,9.375,21.354,61.979,0.0,0.0,7.292,31938246.0,1107153.0,299982848.0,15187968.0,195067904.0,3098828800.0
17-10 23:38:28,10.881,15.544,64.767,0.0,0.0,8.808,31681464.0,1095509.0,299892736.0,15187968.0,195067904.0,3098918912.0
17-10 23:38:29,11.856,12.887,65.464,0.0,0.0,9.794,30555941.0,1064034.0,299831296.0,15187968.0,195072000.0,3098976256.0
17-10 23:38:30,10.256,20.513,61.026,0.0,0.0,8.205,31277678.0,1083275.0,299962368.0,15187968.0,195072000.0,3098845184.0
17-10 23:38:31,11.0,14.500,65.0,0.0,0.0,9.500,31035321.0,1072682.0,299945984.0,15187968.0,195072000.0,3098861568.0
17-10 23:38:32,10.769,17.949,63.590,0.0,0.0,7.692,30824508.0,1073817.0,299831296.0,15187968.0,195072000.0,3098976256.0
17-10 23:38:33,11.795,17.949,64.103,0.0,0.0,6.154,31317792.0,1085038.0,299929600.0,15187968.0,195072000.0,3098877952.0
17-10 23:38:34,11.940,18.408,62.687,0.0,0.0,6.965,30896730.0,1068053.0,299962368.0,15187968.0,195072000.0,3098845184.0
17-10 23:38:35,8.108,16.757,65.405,0.0,0.0,9.730,31521438.0,1096044.0,300056576.0,15187968.0,195072000.0,3098750976.0
17-10 23:38:36,7.692,21.026,64.615,0.513,0.0,6.154,30525944.0,1058874.0,300056576.0,15196160.0,195072000.0,3098742784.0
17-10 23:38:37,13.472,14.508,63.731,0.0,0.0,8.290,31991747.0,1105304.0,300023808.0,15196160.0,195072000.0,3098775552.0
17-10 23:38:38,7.772,17.098,67.876,0.0,0.0,7.254,29812717.0,1038611.0,299991040.0,15196160.0,195072000.0,3098808320.0
17-10 23:38:39,8.947,15.263,67.368,0.0,0.0,8.421,30722079.0,1061995.0,300081152.0,15196160.0,195072000.0,3098718208.0
17-10 23:38:40,9.424,18.848,65.445,0.0,0.0,6.283,31348318.0,1087800.0,299945984.0,15196160.0,195072000.0,3098853376.0
17-10 23:38:41,8.333,16.667,69.792,0.0,0.0,5.208,28093631.0,977605.0,299986944.0,15196160.0,195072000.0,3098812416.0
17-10 23:38:42,8.377,15.707,67.016,0.0,0.0,8.901,30908204.0,1069512.0,299909120.0,15196160.0,195076096.0,3098886144.0
17-10 23:38:43,9.948,14.660,68.586,0.0,0.0,6.806,30094597.0,1041528.0,299974656.0,15196160.0,195076096.0,3098820608.0
17-10 23:38:44,8.995,17.989,64.550,0.0,0.0,8.466,31734939.0,1104757.0,299950080.0,15196160.0,195076096.0,3098845184.0
17-10 23:38:45,10.256,17.436,64.103,0.0,0.0,8.205,30730720.0,1064461.0,299790336.0,15196160.0,195076096.0,3099004928.0
17-10 23:38:46,9.278,17.010,64.948,0.0,0.0,8.763,30339281.0,1051116.0,299921408.0,15196160.0,195076096.0,3098873856.0
17-10 23:38:47,9.278,18.557,64.433,0.0,0.0,7.732,31489285.0,1087305.0,299978752.0,15196160.0,195076096.0,3098816512.0
17-10 23:38:48,10.417,18.229,63.021,0.0,0.0,8.333,30895598.0,1075910.0,299855872.0,15196160.0,195076096.0,3098939392.0
17-10 23:38:49,7.368,19.474,64.737,0.0,0.0,8.421,31610900.0,1095687.0,299716608.0,15196160.0,195076096.0,3099078656.0
17-10 23:38:50,9.794,18.041,63.918,0.0,0.0,8.247,30974657.0,1073466.0,299950080.0,15196160.0,195076096.0,3098845184.0
17-10 23:38:51,9.091,17.112,67.380,0.0,0.0,6.417,30859133.0,1072068.0,299937792.0,15196160.0,195080192.0,3098853376.0
17-10 23:38:52,9.950,17.910,63.184,0.0,0.0,8.955,31524301.0,1092263.0,299921408.0,15196160.0,195080192.0,3098869760.0
17-10 23:38:53,8.333,16.667,67.188,0.0,0.0,7.812,30510041.0,1056337.0,299839488.0,15196160.0,195080192.0,3098951680.0
17-10 23:38:54,12.121,18.687,60.101,0.0,0.0,9.091,30517691.0,1062700.0,299880448.0,15196160.0,195080192.0,3098910720.0
17-10 23:38:55,10.106,14.362,64.362,0.0,0.0,11.170,30877885.0,1069422.0,299786240.0,15196160.0,195080192.0,3099004928.0
17-10 23:38:56,10.152,15.736,64.975,0.0,0.0,9.137,30960132.0,1070638.0,299778048.0,15196160.0,195080192.0,3099013120.0
17-10 23:38:57,10.995,19.372,60.209,0.0,0.0,9.424,31574792.0,1099186.0,299819008.0,15196160.0,195080192.0,3098972160.0
17-10 23:38:58,9.677,19.892,63.441,0.0,0.0,6.989,31674032.0,1095265.0,299745280.0,15196160.0,195080192.0,3099045888.0
17-10 23:38:59,9.424,16.754,65.445,0.0,0.0,8.377,30447747.0,1056549.0,299696128.0,15196160.0,195080192.0,3099095040.0
17-10 23:39:00,10.881,22.280,59.585,0.0,0.0,7.254,31276000.0,1087592.0,299806720.0,15196160.0,195080192.0,3098984448.0
17-10 23:39:01,10.309,19.072,62.887,0.0,0.0,7.732,31351914.0,1083626.0,299995136.0,15196160.0,195080192.0,3098796032.0
17-10 23:39:02,9.500,19.500,64.500,0.0,0.0,6.500,30097534.0,1041556.0,299954176.0,15196160.0,195080192.0,3098836992.0
17-10 23:39:03,8.854,17.708,64.583,0.0,0.0,8.854,29478757.0,1026748.0,299876352.0,15196160.0,195084288.0,3098910720.0
17-10 23:39:04,8.021,20.321,64.706,0.0,0.0,6.952,31164936.0,1078801.0,299974656.0,15196160.0,195084288.0,3098812416.0
17-10 23:39:05,12.0,20.0,59.500,0.0,0.0,8.500,31132902.0,1080291.0,300298240.0,15196160.0,195084288.0,3098488832.0
17-10 23:39:06,13.402,19.588,59.794,0.515,0.0,6.701,30847261.0,1069689.0,300314624.0,15204352.0,195084288.0,3098464256.0
17-10 23:39:07,9.231,16.410,65.641,0.0,0.0,8.718,30880747.0,1073164.0,300347392.0,15204352.0,195084288.0,3098431488.0
17-10 23:39:08,10.995,15.183,64.398,0.0,0.0,9.424,31055153.0,1074749.0,300257280.0,15204352.0,195084288.0,3098521600.0
17-10 23:39:09,11.053,21.053,60.526,0.0,0.0,7.368,31212653.0,1083557.0,300290048.0,15204352.0,195084288.0,3098488832.0
17-10 23:39:10,11.458,20.312,60.938,0.0,0.0,7.292,31588889.0,1095769.0,300167168.0,15204352.0,195088384.0,3098607616.0
17-10 23:39:11,11.282,17.436,65.128,0.0,0.0,6.154,30938311.0,1071616.0,300183552.0,15204352.0,195088384.0,3098591232.0
17-10 23:39:12,11.351,17.297,66.486,0.0,0.0,4.865,30694868.0,1068104.0,300290048.0,15204352.0,195088384.0,3098484736.0
17-10 23:39:13,10.309,18.041,63.402,0.0,0.0,8.247,30497042.0,1055945.0,300191744.0,15204352.0,195088384.0,3098583040.0
17-10 23:39:14,9.948,18.325,62.304,0.0,0.0,9.424,31580553.0,1092770.0,300126208.0,15204352.0,195088384.0,3098648576.0
17-10 23:39:15,10.995,17.801,63.874,0.0,0.0,7.330,29944562.0,1042010.0,300249088.0,15204352.0,195088384.0,3098525696.0
17-10 23:39:16,9.744,18.462,62.564,0.0,0.0,9.231,30407559.0,1052158.0,300199936.0,15204352.0,195088384.0,3098574848.0
17-10 23:39:17,10.309,15.464,64.433,0.0,0.0,9.794,30029493.0,1040225.0,300158976.0,15204352.0,195088384.0,3098615808.0
17-10 23:39:18,10.345,19.704,60.099,0.0,0.0,9.852,30430853.0,1059503.0,300216320.0,15204352.0,195088384.0,3098558464.0
17-10 23:39:19,8.205,18.462,64.103,0.0,0.0,9.231,30516966.0,1054384.0,300216320.0,15204352.0,195088384.0,3098558464.0
17-10 23:39:20,11.053,15.263,65.263,0.0,0.0,8.421,29836442.0,1035958.0,300191744.0,15204352.0,195088384.0,3098583040.0
17-10 23:39:21,8.808,17.098,65.285,0.0,0.0,8.808,29781467.0,1034560.0,300126208.0,15204352.0,195088384.0,3098648576.0
17-10 23:39:22,10.881,20.207,60.622,0.0,0.0,8.290,31981451.0,1113709.0,300294144.0,15204352.0,195088384.0,3098480640.0
17-10 23:39:23,11.111,19.697,62.626,0.0,0.0,6.566,32046471.0,1108832.0,300285952.0,15204352.0,195088384.0,3098488832.0
17-10 23:39:24,11.979,19.271,62.500,0.0,0.0,6.250,31614965.0,1099732.0,300351488.0,15204352.0,195088384.0,3098423296.0
17-10 23:39:25,7.853,23.037,62.304,0.0,0.0,6.806,31134824.0,1079343.0,300048384.0,15204352.0,195088384.0,3098726400.0
17-10 23:39:26,6.915,18.617,64.362,0.0,0.0,10.106,31814128.0,1101317.0,299974656.0,15204352.0,195088384.0,3098800128.0
17-10 23:39:27,12.821,17.436,61.538,0.0,0.0,8.205,31499713.0,1095497.0,300072960.0,15204352.0,195088384.0,3098701824.0
17-10 23:39:28,12.371,17.010,62.887,0.0,0.0,7.732,31283173.0,1082332.0,300138496.0,15204352.0,195088384.0,3098636288.0
17-10 23:39:29,9.231,16.923,65.641,0.0,0.0,8.205,30518663.0,1058035.0,299991040.0,15204352.0,195088384.0,3098783744.0
17-10 23:39:30,11.168,20.305,58.883,0.0,0.0,9.645,31794111.0,1104941.0,300208128.0,15204352.0,195088384.0,3098566656.0
17-10 23:39:31,7.853,18.325,65.445,0.0,0.0,8.377,31156500.0,1079073.0,300175360.0,15204352.0,195088384.0,3098599424.0
17-10 23:39:32,9.744,17.949,66.667,0.0,0.0,5.641,30279279.0,1048992.0,300240896.0,15204352.0,195088384.0,3098533888.0
17-10 23:39:33,12.371,15.979,62.371,0.0,0.0,9.278,31393033.0,1090951.0,300134400.0,15204352.0,195088384.0,3098640384.0
17-10 23:39:34,7.104,15.301,67.213,0.0,0.0,10.383,31844559.0,1101838.0,300175360.0,15204352.0,195088384.0,3098599424.0
17-10 23:39:35,8.247,18.041,63.918,0.0,0.0,9.794,30487019.0,1055229.0,300048384.0,15204352.0,195088384.0,3098726400.0
17-10 23:39:36,9.948,16.754,66.492,0.0,0.0,6.806,30352986.0,1057189.0,300064768.0,15204352.0,195088384.0,3098710016.0
17-10 23:39:37,10.526,15.789,64.211,0.526,0.0,8.947,31193798.0,1081088.0,300187648.0,15212544.0,195092480.0,3098574848.0
17-10 23:39:38,10.769,15.385,65.128,0.0,0.0,8.718,30853474.0,1067981.0,300093440.0,15212544.0,195096576.0,3098664960.0
17-10 23:39:39,9.043,17.553,63.830,0.0,0.0,9.574,31603700.0,1099192.0,300077056.0,15212544.0,195096576.0,3098681344.0
17-10 23:39:40,10.417,19.271,63.542,0.0,0.0,6.771,31492510.0,1090323.0,300335104.0,15212544.0,195096576.0,3098423296.0
17-10 23:39:41,7.653,19.388,64.796,0.0,0.0,8.163,30961522.0,1072819.0,300261376.0,15212544.0,195096576.0,3098497024.0
17-10 23:39:42,12.821,17.949,63.590,0.0,0.0,5.641,30719280.0,1068117.0,300236800.0,15212544.0,195096576.0,3098521600.0
17-10 23:39:43,9.043,17.021,65.426,0.0,0.0,8.511,31351063.0,1085890.0,300302336.0,15212544.0,195096576.0,3098456064.0
17-10 23:39:44,8.854,14.062,67.188,0.0,0.0,9.896,31387063.0,1086265.0,300310528.0,15212544.0,195096576.0,3098447872.0
17-10 23:39:45,11.856,19.072,62.371,0.0,0.0,6.701,30365954.0,1056721.0,300130304.0,15212544.0,195100672.0,3098624000.0
17-10 23:39:46,10.101,16.667,62.121,0.0,0.0,11.111,30325482.0,1050083.0,300138496.0,15212544.0,195100672.0,3098615808.0
17-10 23:39:47,11.917,14.508,66.321,0.0,0.0,7.254,31478086.0,1088986.0,300204032.0,15212544.0,195100672.0,3098550272.0
17-10 23:39:48,10.526,18.947,64.211,0.0,0.0,6.316,30801029.0,1065429.0,300277760.0,15212544.0,195100672.0,3098476544.0
17-10 23:39:49,10.938,19.792,62.500,0.0,0.0,6.771,31372965.0,1093049.0,300146688.0,15212544.0,195100672.0,3098607616.0
17-10 23:39:50,8.808,17.098,63.212,0.0,0.0,10.881,32020467.0,1108153.0,300232704.0,15212544.0,195100672.0,3098521600.0
17-10 23:39:51,9.231,16.923,66.667,0.0,0.0,7.179,30273376.0,1049823.0,300273664.0,15212544.0,195100672.0,3098480640.0
17-10 23:39:52,7.853,19.895,62.827,0.0,0.0,9.424,30603826.0,1060265.0,300265472.0,15212544.0,195100672.0,3098488832.0
17-10 23:39:53,8.854,15.625,67.188,0.0,0.0,8.333,30479705.0,1059727.0,300208128.0,15212544.0,195100672.0,3098546176.0
17-10 23:39:54,7.692,17.436,67.179,0.0,0.0,7.692,30501362.0,1055060.0,300306432.0,15212544.0,195100672.0,3098447872.0
17-10 23:39:55,13.089,19.372,61.257,0.0,0.0,6.283,30882927.0,1070995.0,300498944.0,15212544.0,195100672.0,3098255360.0
17-10 23:39:56,10.769,15.897,65.128,0.0,0.0,8.205,30253022.0,1052732.0,300433408.0,15212544.0,195100672.0,3098320896.0
17-10 23:39:57,8.377,16.754,65.445,0.0,0.0,9.424,30668608.0,1061936.0,300343296.0,15212544.0,195100672.0,3098411008.0
17-10 23:39:58,11.111,17.460,64.550,0.0,0.0,6.878,31597700.0,1099288.0,300482560.0,15212544.0,195100672.0,3098271744.0
17-10 23:39:59,9.189,14.595,68.108,0.0,0.0,8.108,31442092.0,1088917.0,300417024.0,15212544.0,195100672.0,3098337280.0
17-10 23:40:00,10.881,19.171,61.140,0.0,0.0,8.808,31266019.0,1080754.0,300302336.0,15212544.0,195100672.0,3098451968.0
17-10 23:40:01,13.542,14.583,63.542,0.0,0.0,8.333,30387591.0,1057377.0,300433408.0,15212544.0,195100672.0,3098320896.0
17-10 23:40:02,9.424,16.230,65.445,0.0,0.0,8.901,30554770.0,1059630.0,300408832.0,15212544.0,195100672.0,3098345472.0
17-10 23:40:03,9.375,15.625,66.146,0.0,0.0,8.854,30534631.0,1056338.0,300433408.0,15212544.0,195100672.0,3098320896.0
17-10 23:40:04,13.333,17.436,60.0,0.0,0.0,9.231,31357057.0,1091361.0,300507136.0,15212544.0,195100672.0,3098247168.0
17-10 23:40:05,9.326,18.135,64.249,0.0,0.0,8.290,30704823.0,1061828.0,300404736.0,15212544.0,195104768.0,3098345472.0
17-10 23:40:06,8.040,19.095,63.819,0.0,0.0,9.045,30582170.0,1060766.0,300363776.0,15212544.0,195104768.0,3098386432.0
17-10 23:40:07,9.140,14.516,66.667,1.075,0.0,8.602,30771176.0,1069878.0,300294144.0,15220736.0,195104768.0,3098447872.0
17-10 23:40:08,10.714,18.367,65.306,0.0,0.0,5.612,29762667.0,1030816.0,300122112.0,15220736.0,195104768.0,3098619904.0
17-10 23:40:09,12.183,14.721,65.482,0.0,0.0,7.614,30094356.0,1040256.0,300277760.0,15220736.0,195104768.0,3098464256.0
17-10 23:40:10,11.518,16.230,63.351,0.0,0.0,8.901,30937228.0,1077568.0,300163072.0,15220736.0,195104768.0,3098578944.0
17-10 23:40:11,12.121,16.667,62.626,0.0,0.0,8.586,31581783.0,1093115.0,300163072.0,15220736.0,195104768.0,3098578944.0
17-10 23:40:12,10.660,18.782,62.437,0.0,0.0,8.122,31753708.0,1098660.0,300298240.0,15220736.0,195108864.0,3098439680.0
17-10 23:40:13,10.638,14.894,63.830,0.0,0.0,10.638,31214253.0,1087200.0,300183552.0,15220736.0,195108864.0,3098554368.0
17-10 23:40:14,9.744,17.949,66.154,0.0,0.0,6.154,31243159.0,1080120.0,300257280.0,15220736.0,195108864.0,3098480640.0
17-10 23:40:15,10.938,15.625,66.667,0.0,0.0,6.771,30019603.0,1041612.0,300351488.0,15220736.0,195108864.0,3098386432.0
17-10 23:40:16,12.105,20.0,60.0,0.0,0.0,7.895,30917841.0,1074757.0,300457984.0,15220736.0,195108864.0,3098279936.0
17-10 23:40:17,7.330,17.277,68.063,0.0,0.0,7.330,29658676.0,1026297.0,300384256.0,15220736.0,195108864.0,3098353664.0
17-10 23:40:18,11.0,17.0,65.0,0.0,0.0,7.0,30534637.0,1058751.0,300294144.0,15220736.0,195108864.0,3098443776.0
17-10 23:40:19,11.399,18.653,62.694,0.0,0.0,7.254,30763566.0,1069692.0,300359680.0,15220736.0,195108864.0,3098378240.0
17-10 23:40:20,9.596,19.192,61.616,0.0,0.0,9.596,31619396.0,1095191.0,300576768.0,15220736.0,195108864.0,3098161152.0
17-10 23:40:21,8.333,18.229,65.625,0.0,0.0,7.812,30502437.0,1057044.0,300412928.0,15220736.0,195108864.0,3098324992.0
17-10 23:40:22,14.433,18.557,59.794,0.0,0.0,7.216,30761954.0,1074473.0,300163072.0,15220736.0,195108864.0,3098574848.0
17-10 23:40:23,8.901,17.277,63.351,0.0,0.0,10.471,30769719.0,1065636.0,300048384.0,15220736.0,195108864.0,3098689536.0
17-10 23:40:24,9.845,18.653,61.658,0.0,0.0,9.845,31266035.0,1082712.0,300089344.0,15220736.0,195108864.0,3098648576.0
17-10 23:40:25,12.953,19.171,60.622,0.0,0.0,7.254,30835919.0,1072209.0,300343296.0,15220736.0,195108864.0,3098394624.0
17-10 23:40:26,10.160,17.647,62.032,0.0,0.0,10.160,31831448.0,1102823.0,300253184.0,15220736.0,195108864.0,3098484736.0
17-10 23:40:27,10.660,18.274,63.452,0.0,0.0,7.614,30833125.0,1068020.0,300343296.0,15220736.0,195108864.0,3098394624.0
17-10 23:40:28,10.363,18.653,63.212,0.0,0.0,7.772,31092975.0,1080103.0,300331008.0,15220736.0,195108864.0,3098406912.0
17-10 23:40:29,8.122,18.782,62.944,0.0,0.0,10.152,30416388.0,1050569.0,300224512.0,15220736.0,195108864.0,3098513408.0
17-10 23:40:30,7.527,23.118,61.290,0.0,0.0,8.065,31576261.0,1097844.0,300449792.0,15220736.0,195108864.0,3098288128.0
17-10 23:40:31,9.730,16.757,64.324,0.0,0.0,9.189,30127691.0,1046108.0,300384256.0,15220736.0,195108864.0,3098353664.0
17-10 23:40:32,8.696,15.761,66.848,0.0,0.0,8.696,31293431.0,1084329.0,300404736.0,15220736.0,195112960.0,3098329088.0
17-10 23:40:33,11.640,18.519,61.905,0.0,0.0,7.937,31773777.0,1097661.0,300617728.0,15220736.0,195112960.0,3098116096.0
17-10 23:40:34,9.474,17.368,64.211,0.0,0.0,8.947,30563485.0,1066585.0,300371968.0,15220736.0,195112960.0,3098361856.0
17-10 23:40:35,11.795,17.949,61.026,0.0,0.0,9.231,31322340.0,1084848.0,300285952.0,15220736.0,195112960.0,3098447872.0
17-10 23:40:36,10.753,16.667,63.441,0.0,0.0,9.140,30587775.0,1058448.0,300179456.0,15220736.0,195112960.0,3098554368.0
17-10 23:40:37,10.106,17.021,62.766,0.532,0.0,9.574,31153651.0,1084175.0,300371968.0,15228928.0,195112960.0,3098353664.0
17-10 23:40:38,9.948,17.801,61.780,0.0,0.0,10.471,30706168.0,1061573.0,300437504.0,15228928.0,195112960.0,3098288128.0
17-10 23:40:39,10.638,19.149,63.298,0.0,0.0,6.915,30986139.0,1075034.0,300314624.0,15228928.0,195112960.0,3098411008.0
17-10 23:40:40,10.995,20.942,59.686,0.0,0.0,8.377,31033656.0,1077937.0,300343296.0,15228928.0,195117056.0,3098378240.0
